wavelength_470712060,flux_470712060,wavlength_139202084,flux_139202084,wavelength_392605166,flux_392605166,wavelength_455405241,flux_455405241
7759.428,0.9794146,7742.4775,0.99757636,7734.293,0.98804307,7735.1245,0.9922072
7761.2153,0.9674741,7744.2607,0.9692399,7736.074,0.9948588,7736.906,0.9931524
7763.003,0.9956852,7746.045,0.9710723,7737.856,0.98616445,7738.6875,0.9954616
7764.791,1.0027522,7747.829,0.97257376,7739.638,0.99399287,7740.4697,0.99190474
7766.579,0.991338,7749.614,0.98570806,7741.421,0.9907928,7742.2524,0.9816995
7768.368,0.98877436,7751.399,0.98599136,7743.204,0.98059905,7744.0356,0.9770137
7770.157,1.0027134,7753.1846,0.9726284,7744.9873,0.9835405,7745.819,0.985067
7771.947,0.98266315,7754.97,0.9989871,7746.7715,0.9868475,7747.603,0.977913
7773.7373,0.94078773,7756.757,0.9897104,7748.5557,0.9777264,7749.387,0.9618189
7775.5273,0.9308041,7758.5435,0.9925454,7750.3403,0.97687006,7751.172,0.9729009
7777.3184,0.9669129,7760.3306,0.9883412,7752.1255,0.97925586,7752.957,0.98874724
7779.11,0.9776786,7762.118,0.9903833,7753.911,0.99676996,7754.7427,0.98972327
7780.9014,0.9663843,7763.9062,0.9961249,7755.697,0.99192625,7756.5283,0.99523634
7782.6934,0.9734669,7765.6943,0.9929187,7757.4834,0.9904807,7758.315,0.9942627
7784.486,0.99312264,7767.4834,0.99516654,7759.27,0.9935255,7760.1016,0.99098253
7786.279,0.9969685,7769.2725,0.989327,7761.057,0.9923931,7761.8887,0.9908253
7788.0723,0.9711818,7771.062,0.9928297,7762.8447,0.9939187,7763.6763,0.9968557
7789.866,0.9676015,7772.8525,0.9745167,7764.633,0.9925618,7765.4644,1.002234
7791.66,0.97993886,7774.6426,0.96786934,7766.421,0.9973145,7767.2524,1.0007355
7793.455,0.9892088,7776.4336,0.9651261,7768.21,1.0083483,7769.0415,0.9965525
7795.25,0.9925464,7778.225,0.9645441,7769.999,1.0004835,7770.8306,0.9855429
7797.0454,0.9929344,7780.0166,0.9674074,7771.7886,0.9822871,7772.62,0.9619579
7798.8413,0.97951627,7781.8086,0.9736743,7773.579,0.96226853,7774.4106,0.953366
7800.637,0.978022,7783.601,0.986093,7775.369,0.95087534,7776.2007,0.96832436
7802.434,0.9845224,7785.394,0.98579764,7777.16,0.97057694,7777.9917,0.98474455
7804.231,0.99239844,7787.1875,0.99468297,7778.9517,0.9771321,7779.783,0.98551184
7806.029,0.9987086,7788.9814,0.99134654,7780.743,0.9856804,7781.5747,0.98358756
7807.8267,0.9705943,7790.7754,0.99778575,7782.535,0.9819604,7783.3667,0.98011327
7809.625,0.9926551,7792.5703,1.0001644,7784.3276,0.9902276,7785.159,0.9990487
7811.4233,0.9889532,7794.365,0.9897883,7786.1206,0.9891684,7786.952,0.99249256
7813.2227,0.9881205,7796.1606,1.0007212,7787.914,0.991365,7788.7456,0.9863341
7815.0225,1.0059069,7797.9565,0.98596376,7789.708,0.9863324,7790.5396,0.983802
7816.8223,0.9825103,7799.7524,0.9939017,7791.502,0.9885518,7792.3335,0.98959666
7818.6226,0.9927567,7801.5493,0.99097055,7793.297,0.9793978,7794.1284,0.9956765
7820.4233,0.9936066,7803.346,0.98925865,7795.092,0.9885441,7795.9233,0.9900746
7822.2246,1.0037878,7805.144,0.9922711,7796.887,0.9884294,7797.7188,0.9803473
7824.0264,0.9965985,7806.942,0.98623323,7798.683,0.9877646,7799.5146,0.97685504
7825.828,0.9969713,7808.74,0.9850104,7800.479,0.9847544,7801.3105,0.98489624
7827.631,0.9923371,7810.5386,0.9757948,7802.276,1.0027283,7803.1074,0.98890513
7829.4336,1.0113935,7812.338,0.9953756,7804.0728,1.0094284,7804.9043,0.9818707
7831.237,0.980895,7814.1377,0.98620677,7805.8706,1.0134963,7806.702,0.99153334
7833.0405,0.9717038,7815.9375,0.9943693,7807.6685,0.9948645,7808.5,0.984804
7834.8447,0.96114206,7817.738,0.99070203,7809.467,0.9949051,7810.2983,0.98718554
7836.6494,0.96572,7819.5386,0.99807084,7811.265,0.98897237,7812.0967,0.9847941
7838.454,0.98553663,7821.34,0.99184144,7813.0645,0.99157774,7813.896,0.9917441
7840.26,0.9858155,7823.1416,0.9946279,7814.8643,0.9960387,7815.696,0.9961461
7842.0654,0.9905394,7824.9434,0.9993172,7816.664,1.0010717,7817.4956,0.99729294
7843.8716,0.9944927,7826.746,0.99134165,7818.4644,0.9891686,7819.296,0.9867824
7845.678,0.9837169,7828.549,0.9858198,7820.265,0.99162453,7821.0967,0.99112874
7847.4854,0.9916827,7830.352,0.98502606,7822.0664,0.9880552,7822.898,0.9875438
7849.2925,0.9947671,7832.156,0.9776884,7823.868,0.99853647,7824.6997,0.98724914
7851.1006,0.979513,7833.96,0.9782046,7825.67,0.9979291,7826.5015,0.9947255
7852.9087,0.9983864,7835.7646,0.9861738,7827.4727,1.001363,7828.304,1.0062652
7854.7173,0.9781083,7837.5693,0.98551977,7829.2754,0.9926822,7830.107,0.9939855
7856.527,1.0024564,7839.375,0.9860977,7831.0786,0.9977379,7831.91,0.9747575
7858.336,1.0000846,7841.1807,0.99200356,7832.8823,0.99013305,7833.714,0.9677966
7860.146,0.99599814,7842.987,0.99185306,7834.6865,0.98074085,7835.518,0.97463685
7861.9565,0.99338555,7844.7935,0.99399114,7836.491,0.988113,7837.3228,0.96994233
7863.767,0.98695403,7846.6006,0.99590874,7838.296,0.9874375,7839.1274,0.9855588
7865.5786,0.99333316,7848.4077,0.9942331,7840.1016,1.0032114,7840.933,0.9905063
7867.39,0.9696979,7850.216,0.99248916,7841.907,0.996875,7842.739,0.9943906
7869.202,0.988874,7852.024,0.9933029,7843.7134,0.999306,7844.545,0.9900086
7871.0146,0.99799585,7853.8325,0.9935144,7845.52,0.9934692,7846.3516,0.9908504
7872.8276,0.9947598,7855.642,0.99264985,7847.327,0.99376583,7848.1587,0.9916908
7874.6406,1.0069457,7857.451,0.9924883,7849.1343,1.0028926,7849.966,0.98746955
7876.4546,0.99406767,7859.261,1.0087192,7850.9424,0.9917633,7851.774,0.98881406
7878.2686,0.9792509,7861.072,0.99623716,7852.7505,0.9843877,7853.582,0.9893379
7880.083,0.9966195,7862.8823,0.9918925,7854.559,0.9934353,7855.3906,0.9850202
7881.898,0.9896723,7864.694,1.0039054,7856.3687,0.99180585,7857.2,0.9872668
7883.7134,0.97797775,7866.5054,1.0044537,7858.1777,1.0011134,7859.0093,0.99386346
7885.5293,0.98726547,7868.3174,0.998933,7859.988,1.0055623,7860.8193,0.9912529
7887.345,0.9887494,7870.13,1.0053396,7861.7983,0.996024,7862.63,0.98722386
7889.162,0.97658014,7871.943,0.9957392,7863.609,0.9904156,7864.4404,0.98504823
7890.979,0.9786507,7873.756,0.9841327,7865.4204,1.0015746,7866.252,0.98777914
7892.7964,0.9772633,7875.57,0.99910146,7867.232,0.9909885,7868.0635,0.9901904
7894.6143,0.94755864,7877.384,0.99437183,7869.044,0.99423707,7869.8755,0.995938
7896.4326,0.9448089,7879.198,0.98446685,7870.8564,0.9955676,7871.688,0.9909967
7898.2515,0.96673316,7881.013,0.9930566,7872.6694,0.9880279,7873.501,0.9885366
7900.071,0.9927398,7882.8286,0.9853882,7874.4824,0.99552214,7875.314,0.9910282
7901.89,0.99499524,7884.6445,1.0095991,7876.2964,0.9951065,7877.128,0.9847776
7903.71,0.9680293,7886.4604,0.9895152,7878.1104,0.9938579,7878.942,0.9893419
7905.5303,0.99516493,7888.2773,0.9917842,7879.925,0.9896749,7880.7563,0.99090254
7907.351,1.0091358,7890.094,0.9959361,7881.7397,0.9924993,7882.5713,0.98699135
7909.1724,0.9776591,7891.9116,0.9987876,7883.555,0.9991703,7884.3867,0.99878234
7910.994,0.96527344,7893.7295,0.99681354,7885.371,0.9919721,7886.2026,0.9940037
7912.8164,0.9639973,7895.548,0.98780245,7887.187,0.9936562,7888.0186,0.9921088
7914.6387,1.005985,7897.3667,0.9920427,7889.004,0.9971906,7889.8354,0.98967046
7916.462,0.98210526,7899.186,0.9907621,7890.821,0.9948352,7891.6523,0.9905503
7918.285,0.97430974,7901.0054,0.9887844,7892.638,0.9967722,7893.4697,0.9852355
7920.109,0.956358,7902.825,0.99879944,7894.456,0.99097,7895.2876,0.97610945
7921.933,1.0046443,7904.6455,1.0021571,7896.2744,0.9964172,7897.106,0.98341155
7923.7573,0.98946786,7906.4663,0.99844354,7898.0933,0.9928725,7898.925,0.99126786
7925.5825,0.98445064,7908.2876,0.9930124,7899.9126,0.99596936,7900.744,0.9912935
7927.408,0.99038774,7910.1094,0.9887719,7901.732,0.99872327,7902.5635,0.98657507
7929.234,0.98276407,7911.9316,0.99062634,7903.552,1.0001116,7904.3833,0.99172246
7931.06,0.9637311,7913.754,0.97887695,7905.372,1.0024941,7906.2036,1.0028512
7932.8867,0.94961035,7915.577,0.986223,7907.193,0.99538517,7908.0244,0.99304414
7934.714,1.0086508,7917.4004,0.99328804,7909.014,0.9912843,7909.8457,0.9864967
7936.5415,1.0071964,7919.224,0.99275964,7910.836,0.99071115,7911.6675,0.98740256
7938.3696,0.98021996,7921.0483,0.9857085,7912.658,0.9952702,7913.4897,0.9880536
7940.1978,0.99779683,7922.8726,0.98870075,7914.4805,0.984032,7915.312,0.98797196
7942.0264,1.0129656,7924.6978,1.001095,7916.3037,0.99633574,7917.1353,0.97216964
7943.856,0.9925314,7926.5234,0.99791276,7918.127,0.988596,7918.9585,0.9798952
7945.6855,0.9727899,7928.349,0.9881894,7919.9507,0.98927736,7920.782,0.9869769
7947.5156,0.9951073,7930.1753,0.9942103,7921.775,0.98178035,7922.6064,0.99256885
7949.346,0.99255157,7932.002,0.9786547,7923.599,0.9944515,7924.4307,0.9850352
7951.177,0.99892735,7933.829,0.98800254,7925.4243,0.9948925,7926.256,0.99645436
7953.0083,1.0123719,7935.6567,0.9705361,7927.25,0.99305683,7928.0815,0.9884649
7954.84,1.006002,7937.485,0.96838236,7929.0757,0.98830974,7929.907,0.9825913
7956.6724,0.9906588,7939.313,0.98557585,7930.902,0.994688,7931.7334,0.96408427
7958.505,0.98348755,7941.1416,0.9712162,7932.7285,0.9780153,7933.56,0.9766482
7960.338,0.9543721,7942.971,0.9783351,7934.5557,0.9805209,7935.387,0.9904976
7962.1714,0.9493927,7944.801,0.98105013,7936.3833,0.98521215,7937.215,0.9871253
7964.005,0.96606076,7946.631,0.9748634,7938.2114,0.98209274,7939.043,0.9831095
7965.8394,0.9874818,7948.4614,0.9929217,7940.0396,0.9828832,7940.871,0.99487776
7967.674,1.0038613,7950.292,0.9811657,7941.868,0.99372655,7942.6997,0.9941761
7969.5093,1.0017778,7952.1235,0.9939104,7943.6978,0.989085,7944.5293,0.9651979
7971.3447,0.98485196,7953.955,0.9942642,7945.5273,0.9699308,7946.359,0.97298497
7973.1807,1.0092539,7955.7876,0.99325895,7947.3574,0.9802464,7948.189,0.9787745
7975.017,0.99875444,7957.62,0.9931268,7949.188,0.9897109,7950.0195,0.99828124
7976.854,0.98575836,7959.453,0.98497444,7951.0186,0.9975237,7951.85,1.0022658
7978.691,1.004203,7961.2866,0.9873678,7952.85,1.0049239,7953.6816,0.99961317
7980.529,1.0051168,7963.12,0.99296564,7954.6816,0.99752194,7955.513,0.9996278
7982.3667,0.9999594,7964.9546,0.9953414,7956.514,1.0137163,7957.3457,1.0010422
7984.2056,0.98821825,7966.789,1.0015405,7958.3467,0.9956244,7959.178,1.0028088
7986.0444,0.9866248,7968.6245,1.001823,7960.1797,0.9900698,7961.011,0.98613435
7987.884,0.99120456,7970.46,0.99943614,7962.013,0.9878201,7962.8447,0.984757
7989.7236,1.0104641,7972.296,0.9996011,7963.8467,0.9900866,7964.678,0.98548627
7991.5635,0.9998573,7974.1323,1.006782,7965.681,0.99302256,7966.5127,0.993037
7993.4043,0.99113697,7975.969,1.00439,7967.5156,0.9940641,7968.347,0.9940709
7995.245,0.9991352,7977.806,1.0029875,7969.351,0.9933318,7970.1826,0.9977944
7997.087,1.0003364,7979.644,0.9980772,7971.1865,1.0001391,7972.018,0.9981234
7998.9287,0.96523714,7981.482,0.9963098,7973.0225,0.98890424,7973.854,1.0075997
8000.771,0.9494206,7983.321,1.007162,7974.859,1.0028892,7975.6904,1.0015349
8002.614,0.9721972,7985.1597,1.0038121,7976.696,0.9962289,7977.5273,1.0080925
8004.457,1.0014552,7986.999,1.0026634,7978.5327,0.9977813,7979.3643,1.0083414
8006.3003,0.9918384,7988.839,0.99580467,7980.3706,1.0041616,7981.202,1.0013112
8008.1445,0.96066,7990.6787,0.99965364,7982.2085,1.0040408,7983.04,1.0019897
8009.989,0.9611349,7992.5195,0.9890679,7984.0474,1.0017565,7984.879,1.0000362
8011.834,0.9749073,7994.3604,0.9966767,7985.886,0.9996364,7986.718,0.9975924
8013.679,0.96538526,7996.202,0.9896451,7987.7256,1.005585,7988.557,0.99905604
8015.525,0.9728655,7998.044,0.99042195,7989.5654,0.9957967,7990.397,1.0000621
8017.371,1.0085119,7999.886,0.97991717,7991.4053,0.9899828,7992.237,0.9925493
8019.218,1.0181133,8001.729,0.9880145,7993.246,0.99371946,7994.0776,0.99052614
8021.0645,1.0098897,8003.5723,0.98858607,7995.087,0.99278826,7995.9185,0.98927957
8022.912,0.98491436,8005.4155,0.99884325,7996.9287,0.99107,7997.7603,0.98546135
8024.76,0.96110445,8007.26,1.0012372,7998.7705,0.987591,7999.602,0.9714706
8026.608,0.9578444,8009.104,0.9978418,8000.613,0.9873558,8001.4443,0.9801253
8028.457,0.958176,8010.949,0.99327224,8002.4556,0.98558706,8003.287,1.0021939
8030.306,0.94796675,8012.7944,0.9910769,8004.299,0.99540883,8005.1304,1.0028198
8032.1553,0.97491163,8014.64,1.0003554,8006.142,0.99118465,8006.9736,0.996782
8034.0054,0.98220587,8016.4863,0.9903883,8007.9863,0.9820807,8008.818,0.98938155
8035.856,0.97951066,8018.333,1.0024837,8009.8306,0.99151796,8010.662,0.9888475
8037.7065,0.97415155,8020.1797,0.9940465,8011.676,0.9887977,8012.5073,0.99540687
8039.558,0.9853014,8022.0273,0.9923213,8013.521,0.9829916,8014.3525,0.9984118
8041.4097,1.0114577,8023.875,0.99659055,8015.3667,0.9936305,8016.198,1.0017807
8043.2617,0.9778721,8025.723,0.9930125,8017.213,0.997292,8018.0444,1.0020427
8045.1143,0.94638777,8027.5723,0.9923291,8019.0596,0.9960619,8019.891,0.9988905
8046.9673,0.9679461,8029.4214,1.0048156,8020.9062,0.9923498,8021.738,0.9974034
8048.821,0.9598616,8031.2705,0.9938006,8022.754,0.9852528,8023.5854,0.9923566
8050.6743,1.0023131,8033.1206,0.9934472,8024.6016,0.98994064,8025.433,0.9838482
8052.529,1.0042293,8034.971,0.99201614,8026.4497,0.9865568,8027.2812,0.978126
8054.3833,1.013552,8036.822,0.99855494,8028.299,0.98880816,8029.1304,0.9724812
8056.2383,1.0032548,8038.6733,1.0013243,8030.148,0.9860821,8030.9795,0.98702425
8058.0938,1.0301486,8040.525,0.99938804,8031.997,0.99585164,8032.8286,0.9982655
8059.9497,1.0054997,8042.377,0.99111784,8033.847,1.0088793,8034.6787,0.99429816
8061.806,1.0141349,8044.2295,0.9901872,8035.6978,0.9994848,8036.5293,0.99244916
8063.663,1.0047814,8046.0825,0.99108386,8037.5483,0.99128014,8038.38,0.9958997
8065.5205,1.0016147,8047.936,0.9810542,8039.4,0.99524844,8040.2314,1.005984
8067.378,1.0013014,8049.7896,0.9817132,8041.2515,0.9983525,8042.083,0.99706024
8069.236,1.0132483,8051.644,0.9865684,8043.1035,0.992789,8043.935,0.991151
8071.0947,0.9887306,8053.4985,0.99349904,8044.956,0.99290985,8045.7876,0.96445036
8072.9536,1.0009183,8055.3535,0.9955395,8046.809,0.9751282,8047.6406,0.9731116
8074.813,1.024199,8057.209,1.0066952,8048.6626,0.96992016,8049.494,0.98323745
8076.673,1.0168042,8059.065,1.0027359,8050.516,0.9881216,8051.3477,1.0009284
8078.5327,1.0103554,8060.9214,1.0024093,8052.3706,0.9926356,8053.202,0.99110985
8080.3936,1.007787,8062.7783,1.0070485,8054.225,1.0030911,8055.0566,0.9916457
8082.2544,1.0376639,8064.6357,1.0061935,8056.08,0.9968448,8056.9116,0.9984457
8084.116,0.98985785,8066.493,0.9991499,8057.9355,0.98761344,8058.767,1.0004563
8085.978,0.9863817,8068.351,1.0030222,8059.7915,0.9988649,8060.623,1.0033983
8087.8403,0.96962404,8070.21,0.9970337,8061.648,0.988202,8062.4795,0.9958472
8089.703,0.9995622,8072.069,0.9876431,8063.505,1.0003387,8064.3364,1.0001243
8091.5664,0.98789656,8073.928,0.9849119,8065.3623,0.99768716,8066.194,0.99547565
8093.43,0.97289884,8075.788,1.001608,8067.2197,1.0018489,8068.0513,0.9983942
8095.2944,0.9720663,8077.648,0.9946359,8069.0776,1.0025545,8069.909,0.9914463
8097.1587,0.97286886,8079.509,0.98558515,8070.9365,1.0047525,8071.768,0.9969004
8099.024,0.9580988,8081.3696,0.99307704,8072.7954,0.9980031,8073.627,1.0188491
8100.889,0.97168016,8083.2314,0.9911043,8074.655,1.0076352,8075.4863,1.0061929
8102.755,1.0125799,8085.0933,0.99170756,8076.5146,1.0013942,8077.346,1.0083659
8104.621,1.0079379,8086.9556,0.99494255,8078.3745,0.9944417,8079.206,1.0051874
8106.488,0.9991596,8088.8184,0.9971891,8080.2354,1.0004718,8081.067,0.99289393
8108.355,1.0179561,8090.6816,0.98708904,8082.096,0.9975923,8082.9277,1.00429
8110.222,1.0132742,8092.5454,0.9930783,8083.958,0.9902886,8084.7896,0.9814978
8112.0903,0.99648947,8094.4097,0.99102956,8085.82,0.99648684,8086.6514,0.9811852
8113.9585,0.99730927,8096.274,0.99747646,8087.682,0.98678267,8088.5137,1.0026926
8115.8276,1.0099016,8098.139,0.9998479,8089.545,0.9942093,8090.3765,1.0015188
8117.697,1.0007192,8100.0044,1.0023153,8091.408,1.0048218,8092.2397,0.98615754
8119.5664,1.006215,8101.87,0.99880326,8093.272,0.9971391,8094.1035,0.98898476
8121.4365,1.0191042,8103.7363,1.0019641,8095.136,0.9993983,8095.968,0.9871764
8123.307,0.9943226,8105.603,0.9913245,8097.0005,0.99482197,8097.832,0.98503834
8125.178,0.9822914,8107.47,0.9977426,8098.8657,0.98963916,8099.6973,0.9854588
8127.0493,0.99815387,8109.3374,1.0063416,8100.731,0.9925104,8101.5625,0.99339616
8128.9214,1.0040646,8111.2056,0.995289,8102.5967,1.0020188,8103.428,1.0024557
8130.7935,1.0087215,8113.0737,0.99416834,8104.463,1.0097129,8105.2944,1.0043007
8132.666,1.0069238,8114.943,1.0018804,8106.3296,1.0058203,8107.161,1.0081137
8134.5396,1.0102743,8116.812,1.0098768,8108.197,1.0078396,8109.0283,0.9963897
8136.413,1.0099877,8118.6816,1.0071001,8110.064,1.0062885,8110.8955,1.0086715
8138.287,0.99886733,8120.552,0.99693537,8111.932,1.0002934,8112.7637,1.005097
8140.161,1.0024842,8122.4224,1.0031933,8113.8003,1.0042226,8114.632,1.0001528
8142.036,1.009095,8124.2935,1.0006741,8115.6694,1.0023153,8116.501,1.0050266
8143.9116,0.9892923,8126.1646,1.0077455,8117.5386,1.0106484,8118.37,1.012732
8145.787,0.9886706,8128.0366,1.0052514,8119.408,1.0067528,8120.2397,1.0114323
8147.663,1.0016824,8129.9087,0.99541384,8121.2783,1.0055331,8122.11,0.9994135
8149.54,1.0110372,8131.7812,0.99081093,8123.149,1.0037323,8123.9805,1.0013258
8151.417,0.99566776,8133.655,0.9997335,8125.02,1.0024592,8125.8516,1.0005971
8153.2944,1.003162,8135.5283,0.99639386,8126.891,1.0100654,8127.7227,1.001815
8155.1724,0.99206346,8137.4023,0.9925317,8128.763,1.0021764,8129.5947,1.0016357
8157.0503,0.9934521,8139.2764,0.9918148,8130.6353,1.0057468,8131.467,0.99645245
8158.929,1.0024045,8141.1514,0.98999995,8132.508,1.0023035,8133.3394,1.0000147
8160.8086,0.991298,8143.027,0.99788415,8134.3813,1.0068777,8135.213,0.99431705
8162.688,0.9848812,8144.9023,0.9945128,8136.255,1.0008569,8137.0864,1.0049909
8164.568,0.9961182,8146.7783,0.99551654,8138.129,0.9901335,8138.9604,1.0036123
8166.448,0.9785727,8148.6553,0.9982315,8140.003,0.99577695,8140.8345,0.9935636
8168.3296,1.0029517,8150.532,0.9934601,8141.878,0.9897632,8142.7095,0.99857837
8170.211,0.97332263,8152.4097,0.9947994,8143.7534,0.9970706,8144.585,1.0047702
8172.0923,1.0068059,8154.2876,0.9888965,8145.629,0.9943141,8146.4604,0.9996456
8173.9746,1.0041125,8156.1655,0.9943227,8147.505,1.0010507,8148.3364,0.9920576
8175.8574,1.0081093,8158.0444,0.97891074,8149.382,1.0084558,8150.2134,1.0004445
8177.74,0.9894561,8159.924,0.99448025,8151.259,1.0029589,8152.0903,1.0074812
8179.624,0.9942099,8161.803,0.995676,8153.136,1.0059674,8153.968,0.99556375
8181.508,0.96061355,8163.683,0.995,8155.014,1.0125285,8155.8457,0.9939068
8183.392,0.97343403,8165.5635,0.9994096,8156.892,1.0040758,8157.7236,1.0006642
8185.277,0.9804168,8167.445,0.989954,8158.771,0.98480046,8159.6025,1.0005637
8187.162,0.98810875,8169.326,1.0010761,8160.6504,0.994605,8161.482,0.99762005
8189.048,0.99925494,8171.2075,0.9965128,8162.53,1.0035329,8163.3613,1.0012912
8190.9336,0.9837351,8173.09,0.99608463,8164.4097,0.9967719,8165.241,1.0007706
8192.82,0.98085195,8174.9727,0.98573506,8166.29,1.0012347,8167.1216,1.0076756
8194.707,0.9865326,8176.8555,0.9729754,8168.1714,0.9973281,8169.003,0.9987148
8196.595,0.9665241,8178.7393,0.98571575,8170.0527,0.99694836,8170.8843,0.99038845
8198.482,0.9876259,8180.623,0.98979694,8171.934,1.000682,8172.7656,0.9903098
8200.371,1.0052084,8182.5073,1.001562,8173.8164,0.9955871,8174.648,0.996528
8202.26,0.98934424,8184.392,1.0225298,8175.699,0.99083805,8176.531,0.99085814
8204.148,0.9887807,8186.2773,0.99766964,8177.582,0.99086374,8178.4136,0.99067324
8206.038,1.0416231,8188.163,0.9812486,8179.466,0.99538046,8180.2974,0.99832755
8207.929,1.0426801,8190.049,0.97914034,8181.3496,1.0103903,8182.181,1.0051434
8209.819,1.0215744,8191.9355,0.97946477,8183.234,1.0089706,8184.0654,0.9989908
8211.71,0.97607505,8193.822,1.0124316,8185.1187,0.99381953,8185.95,1.0087531
8213.602,0.9848034,8195.71,1.0149533,8187.004,0.9940693,8187.8354,1.0020335
8215.493,0.9672386,8197.598,1.0153177,8188.8896,0.9985282,8189.721,0.98755
8217.385,0.9883384,8199.486,0.9951027,8190.7754,0.9964916,8191.607,0.99107623
8219.277,0.98407644,8201.375,0.9872953,8192.662,1.0076854,8193.494,0.9977144
8221.171,0.9746473,8203.264,1.0041139,8194.549,1.0192242,8195.381,0.9968071
8223.064,0.98473537,8205.153,0.9971059,8196.437,0.9988183,8197.269,1.0210742
8224.958,0.9977638,8207.044,0.9920213,8198.324,0.99420136,8199.156,1.0040838
8226.853,1.0058438,8208.935,0.9934315,8200.213,0.9969245,8201.045,0.9862159
8228.747,0.97542584,8210.825,1.0006436,8202.102,0.9864624,8202.934,0.99707055
8230.643,0.97313124,8212.717,1.0013788,8203.99,0.99523354,8204.822,1.0043697
8232.538,0.98591757,8214.608,1.0101604,8205.88,1.0031341,8206.712,1.0066283
8234.435,0.9936665,8216.5,0.9813877,8207.7705,1.0081943,8208.603,1.0016687
8236.331,0.98533815,8218.393,0.97493225,8209.661,0.9971783,8210.493,1.0032575
8238.228,0.9839314,8220.286,1.0043132,8211.552,1.0080026,8212.384,0.9865405
8240.125,1.0132443,8222.18,0.99955267,8213.443,0.9993303,8214.275,0.99376285
8242.023,0.980382,8224.073,0.9883732,8215.335,1.0046867,8216.167,0.99654746
8243.922,0.93246865,8225.968,0.9703015,8217.227,0.9988312,8218.059,0.98899746
8245.82,0.96416974,8227.862,0.97978264,8219.119,1.0065783,8219.951,0.99130094
8247.72,1.028992,8229.758,0.9924391,8221.013,1.0083667,8221.845,1.0021287
8249.619,1.0762222,8231.653,0.99306965,8222.906,0.9872654,8223.738,1.0104591
8251.52,1.0666416,8233.55,0.9951738,8224.8,0.9855786,8225.632,0.9985496
